Date,Period,Day-Ahead Price
2013-06-02,29,49.06
2013-06-02,30,46.87
2013-06-02,31,46.87
2013-06-02,32,54.92
2013-06-02,33,54.92
2013-06-02,34,64.91
2013-06-02,35,64.91
2013-06-02,36,59.92
2013-06-02,37,59.92
2013-06-02,38,56.08
2013-06-02,39,56.08
2013-06-02,40,52.06
2013-06-02,41,52.06
2013-06-02,42,58.52
2013-06-02,43,58.52
2013-06-02,44,49.93
2013-06-02,45,49.93
2013-06-02,46,54.49
2013-06-02,47,54.49
2013-06-03,0,51.05
2013-06-03,1,51.05
2013-06-03,2,48
2013-06-03,3,48
2013-06-03,4,42.1
2013-06-03,5,42.1
2013-06-03,6,38.05
2013-06-03,7,38.05
2013-06-03,8,37.58
2013-06-03,9,37.58
2013-06-03,10,36.06
2013-06-03,11,36.06
2013-06-03,12,46.59
2013-06-03,13,46.59
2013-06-03,14,42.6
2013-06-03,15,42.6
2013-06-03,16,54.07
2013-06-03,17,54.07
2013-06-03,18,58.02
2013-06-03,19,58.02
2013-06-03,20,59.8
2013-06-03,21,59.8
2013-06-03,22,75.93
2013-06-03,23,75.93
2013-06-03,24,67.73
2013-06-03,25,67.73
2013-06-03,26,53
2013-06-03,27,53
2013-06-03,28,49.05
2013-06-03,29,49.05
2013-06-03,30,46.56
2013-06-03,31,46.56
2013-06-03,32,60.96
2013-06-03,33,60.96
2013-06-03,34,70.02
2013-06-03,35,70.02
2013-06-03,36,50.05
2013-06-03,37,50.05
2013-06-03,38,60.01
2013-06-03,39,60.01
2013-06-03,40,54.34
2013-06-03,41,54.34
2013-06-03,42,67.91
2013-06-03,43,67.91
2013-06-03,44,64.96
2013-06-03,45,64.96
2013-06-03,46,51.96
2013-06-03,47,51.96
2013-06-04,0,48.03
2013-06-04,1,48.03
2013-06-04,2,42.08
2013-06-04,3,42.08
2013-06-04,4,41.02
2013-06-04,5,41.02
2013-06-04,6,38.96
2013-06-04,7,38.96
2013-06-04,8,38.04
2013-06-04,9,38.04
2013-06-04,10,38.01
2013-06-04,11,38.01
2013-06-04,12,48.46
2013-06-04,13,48.46
2013-06-04,14,46.37
2013-06-04,15,46.37
2013-06-04,16,53.91
2013-06-04,17,53.91
2013-06-04,18,59.92
2013-06-04,19,59.92
2013-06-04,20,61.74
2013-06-04,21,61.74
2013-06-04,22,63.29
2013-06-04,23,63.29
2013-06-04,24,59.89
2013-06-04,25,59.89
2013-06-04,26,53.05
2013-06-04,27,53.05
2013-06-04,28,47.58
2013-06-04,29,47.58
2013-06-04,30,46.37
2013-06-04,31,46.37
2013-06-04,32,58.41
2013-06-04,33,58.41
2013-06-04,34,59.92
2013-06-04,35,59.92
2013-06-04,36,45.58
2013-06-04,37,45.58
2013-06-04,38,55.02
2013-06-04,39,55.02
2013-06-04,40,49.99
2013-06-04,41,49.99
2013-06-04,42,54.92
2013-06-04,43,54.92
2013-06-04,44,52.6
2013-06-04,45,52.6
2013-06-04,46,49.09
2013-06-04,47,49.09
2013-06-05,0,46
2013-06-05,1,46
2013-06-05,2,41.91
2013-06-05,3,41.91
2013-06-05,4,39.57
2013-06-05,5,39.57
2013-06-05,6,38.03
2013-06-05,7,38.03
2013-06-05,8,37.55
2013-06-05,9,37.55
2013-06-05,10,38.08
2013-06-05,11,38.08
2013-06-05,12,45.96
2013-06-05,13,45.96
2013-06-05,14,52.06
2013-06-05,15,52.06
2013-06-05,16,52.08
2013-06-05,17,52.08
2013-06-05,18,60.9
2013-06-05,19,60.9
2013-06-05,20,63.96
2013-06-05,21,63.96
2013-06-05,22,64.91
2013-06-05,23,64.91
2013-06-05,24,60.09
2013-06-05,25,60.09
2013-06-05,26,54.91
2013-06-05,27,54.91
2013-06-05,28,50
2013-06-05,29,50
2013-06-05,30,49.79
2013-06-05,31,49.79
2013-06-05,32,59.62
2013-06-05,33,59.62
2013-06-05,34,59.01
2013-06-05,35,59.01
2013-06-05,36,45.01
2013-06-05,37,45.01
2013-06-05,38,55.82
2013-06-05,39,55.82
2013-06-05,40,48.09
2013-06-05,41,48.09
2013-06-05,42,52.5
2013-06-05,43,52.5
2013-06-05,44,46.35
2013-06-05,45,46.35
2013-06-05,46,49.92
2013-06-05,47,49.92
2013-06-06,0,42.92
2013-06-06,1,42.92
2013-06-06,2,39.1
2013-06-06,3,39.1
2013-06-06,4,37.59
2013-06-06,5,37.59
2013-06-06,6,37.03
2013-06-06,7,37.03
2013-06-06,8,37.02
2013-06-06,9,37.02
2013-06-06,10,37.52
2013-06-06,11,37.52
2013-06-06,12,48.01
2013-06-06,13,48.01
2013-06-06,14,45.56
2013-06-06,15,45.56
2013-06-06,16,54.04
2013-06-06,17,54.04
2013-06-06,18,57.5
2013-06-06,19,57.5
2013-06-06,20,60.08
2013-06-06,21,60.08
2013-06-06,22,63.25
2013-06-06,23,63.25
2013-06-06,24,58.53
2013-06-06,25,58.53
2013-06-06,26,54
2013-06-06,27,54
2013-06-06,28,49.01
2013-06-06,29,49.01
2013-06-06,30,48.69
2013-06-06,31,48.69
2013-06-06,32,60.72
2013-06-06,33,60.72
2013-06-06,34,58.53
2013-06-06,35,58.53
2013-06-06,36,48.42
2013-06-06,37,48.42
2013-06-06,38,55.01
2013-06-06,39,55.01
2013-06-06,40,49.99
2013-06-06,41,49.99
2013-06-06,42,53.01
2013-06-06,43,53.01
2013-06-06,44,49.76
2013-06-06,45,49.76
2013-06-06,46,45.96
2013-06-06,47,45.96
2013-06-07,0,42.91
2013-06-07,1,42.91
2013-06-07,2,37.03
2013-06-07,3,37.03
2013-06-07,4,35.99
2013-06-07,5,35.99
2013-06-07,6,35.55
2013-06-07,7,35.55
2013-06-07,8,35.92
2013-06-07,9,35.92
2013-06-07,10,37.53
2013-06-07,11,37.53
2013-06-07,12,42.92
2013-06-07,13,42.92
2013-06-07,14,49.07
2013-06-07,15,49.07
2013-06-07,16,54.65
2013-06-07,17,54.65
2013-06-07,18,59.25
2013-06-07,19,59.25
2013-06-07,20,59.97
2013-06-07,21,59.97
2013-06-07,22,61.9
2013-06-07,23,61.9
2013-06-07,24,60.01
2013-06-07,25,60.01
2013-06-07,26,54.94
2013-06-07,27,54.94
2013-06-07,28,47.9
2013-06-07,29,47.9
2013-06-07,30,46.72
2013-06-07,31,46.72
2013-06-07,32,54.19
2013-06-07,33,54.19
2013-06-07,34,53.9
2013-06-07,35,53.9
2013-06-07,36,44.95
2013-06-07,37,44.95
2013-06-07,38,54.02
2013-06-07,39,54.02
2013-06-07,40,47.02
2013-06-07,41,47.02
2013-06-07,42,48.91
2013-06-07,43,48.91
2013-06-07,44,49.05
2013-06-07,45,49.05
2013-06-07,46,49.93
2013-06-07,47,49.93
2013-06-08,0,45.94
2013-06-08,1,45.94
2013-06-08,2,46.07
2013-06-08,3,46.07
2013-06-08,4,39.91
2013-06-08,5,39.91
2013-06-08,6,36.02
2013-06-08,7,36.02
2013-06-08,8,34.98
2013-06-08,9,34.98
2013-06-08,10,35.08
2013-06-08,11,35.08
2013-06-08,12,40.92
2013-06-08,13,40.92
2013-06-08,14,37.96
2013-06-08,15,37.96
2013-06-08,16,50.84
2013-06-08,17,50.84
2013-06-08,18,61.48
2013-06-08,19,61.48
2013-06-08,20,69.62
2013-06-08,21,69.62
2013-06-08,22,65.08
2013-06-08,23,65.08
2013-06-08,24,49.95
2013-06-08,25,49.95
2013-06-08,26,42.09
2013-06-08,27,42.09
2013-06-08,28,43.3
2013-06-08,29,43.3
2013-06-08,30,42
2013-06-08,31,42
2013-06-08,32,44.22
2013-06-08,33,44.22
2013-06-08,34,52.06
2013-06-08,35,52.06
2013-06-08,36,45.09
2013-06-08,37,45.09
2013-06-08,38,47.07
2013-06-08,39,47.07
2013-06-08,40,45
2013-06-08,41,45
2013-06-08,42,47.67
2013-06-08,43,47.67
2013-06-08,44,42.41
2013-06-08,45,42.41
2013-06-08,46,47.93
2013-06-08,47,47.93
2013-06-09,0,39.95
2013-06-09,1,39.95
2013-06-09,2,44.04
2013-06-09,3,44.04
2013-06-09,4,36.8
2013-06-09,5,36.8
2013-06-09,6,35.01
2013-06-09,7,35.01
2013-06-09,8,33.89
2013-06-09,9,33.89
2013-06-09,10,33.8
2013-06-09,11,33.8
2013-06-09,12,35.05
2013-06-09,13,35.05
2013-06-09,14,34.02
2013-06-09,15,34.02
2013-06-09,16,35.04
2013-06-09,17,35.04
2013-06-09,18,36.92
2013-06-09,19,36.92
2013-06-09,20,50.69
2013-06-09,21,50.69
2013-06-09,22,59.85
2013-06-09,23,59.85
2013-06-09,24,63.93
2013-06-09,25,63.93
2013-06-09,26,52.42
2013-06-09,27,52.42
2013-06-09,28,44.1
2013-06-09,29,44.1
2013-06-09,30,43.07
2013-06-09,31,43.07
2013-06-09,32,47.19
2013-06-09,33,47.19
2013-06-09,34,55.01
2013-06-09,35,55.01
2013-06-09,36,52.19
2013-06-09,37,52.19
2013-06-09,38,56.95
2013-06-09,39,56.95
2013-06-09,40,49.92
2013-06-09,41,49.92
2013-06-09,42,55.92
2013-06-09,43,55.92
2013-06-09,44,64.95
2013-06-09,45,64.95
2013-06-09,46,48.02
2013-06-09,47,48.02
2013-06-10,0,39.94
2013-06-10,1,39.94
2013-06-10,2,37.97
2013-06-10,3,37.97
2013-06-10,4,36.91
2013-06-10,5,36.91
2013-06-10,6,36.88
2013-06-10,7,36.88
2013-06-10,8,36.83
2013-06-10,9,36.83
2013-06-10,10,36.97
2013-06-10,11,36.97
2013-06-10,12,55.05
2013-06-10,13,55.05
2013-06-10,14,50.78
2013-06-10,15,50.78
2013-06-10,16,48.23
2013-06-10,17,48.23
2013-06-10,18,55.14
2013-06-10,19,55.14
2013-06-10,20,57.37
2013-06-10,21,57.37
2013-06-10,22,56.24
2013-06-10,23,56.24
2013-06-10,24,58.5
2013-06-10,25,58.5
2013-06-10,26,51.88
2013-06-10,27,51.88
2013-06-10,28,46.38
2013-06-10,29,46.38
2013-06-10,30,45.47
2013-06-10,31,45.47
2013-06-10,32,59.99
2013-06-10,33,59.99
2013-06-10,34,56.62
2013-06-10,35,56.62
2013-06-10,36,42.91
2013-06-10,37,42.91
2013-06-10,38,59.92
2013-06-10,39,59.92
2013-06-10,40,50.13
2013-06-10,41,50.13
2013-06-10,42,51.43
2013-06-10,43,51.43
2013-06-10,44,59.93
2013-06-10,45,59.93
2013-06-10,46,47.97
2013-06-10,47,47.97
2013-06-11,0,39.97
2013-06-11,1,39.97
2013-06-11,2,37.9
2013-06-11,3,37.9
2013-06-11,4,35.98
2013-06-11,5,35.98
2013-06-11,6,35.91
2013-06-11,7,35.91
2013-06-11,8,35.26
2013-06-11,9,35.26
2013-06-11,10,37
2013-06-11,11,37
2013-06-11,12,44.46
2013-06-11,13,44.46
2013-06-11,14,49.09
2013-06-11,15,49.09
2013-06-11,16,51.99
2013-06-11,17,51.99
2013-06-11,18,54.7
2013-06-11,19,54.7
2013-06-11,20,55.92
2013-06-11,21,55.92
2013-06-11,22,51.97
2013-06-11,23,51.97
2013-06-11,24,50.61
2013-06-11,25,50.61
2013-06-11,26,50.29
2013-06-11,27,50.29
2013-06-11,28,43.59
2013-06-11,29,43.59
2013-06-11,30,44.08
2013-06-11,31,44.08
2013-06-11,32,54.91
2013-06-11,33,54.91
2013-06-11,34,52.94
2013-06-11,35,52.94
2013-06-11,36,44.75
2013-06-11,37,44.75
2013-06-11,38,52.91
2013-06-11,39,52.91
2013-06-11,40,50.06
2013-06-11,41,50.06
2013-06-11,42,51.45
2013-06-11,43,51.45
2013-06-11,44,47.9
2013-06-11,45,47.9
2013-06-11,46,45.92
2013-06-11,47,45.92
2013-06-12,0,37.65
2013-06-12,1,37.65
2013-06-12,2,35.44
2013-06-12,3,35.44
2013-06-12,4,35.01
2013-06-12,5,35.01
2013-06-12,6,34.53
2013-06-12,7,34.53
2013-06-12,8,34.46
2013-06-12,9,34.46
2013-06-12,10,35.02
2013-06-12,11,35.02
2013-06-12,12,40.99
2013-06-12,13,40.99
2013-06-12,14,40.56
2013-06-12,15,40.56
2013-06-12,16,51.51
2013-06-12,17,51.51
2013-06-12,18,56.36
2013-06-12,19,56.36
2013-06-12,20,58.97
2013-06-12,21,58.97
2013-06-12,22,53.09
2013-06-12,23,53.09
2013-06-12,24,52.01
2013-06-12,25,52.01
2013-06-12,26,50.52
2013-06-12,27,50.52
2013-06-12,28,47.05
2013-06-12,29,47.05
2013-06-12,30,44.22
2013-06-12,31,44.22
2013-06-12,32,57
2013-06-12,33,57
2013-06-12,34,55.01
2013-06-12,35,55.01
2013-06-12,36,44.15
2013-06-12,37,44.15
2013-06-12,38,53
2013-06-12,39,53
2013-06-12,40,47.05
2013-06-12,41,47.05
2013-06-12,42,47.02
2013-06-12,43,47.02
2013-06-12,44,42.99
2013-06-12,45,42.99
2013-06-12,46,43.93
2013-06-12,47,43.93
2013-06-13,0,35.96
2013-06-13,1,35.96
2013-06-13,2,35.09
2013-06-13,3,35.09
2013-06-13,4,35.01
2013-06-13,5,35.01
2013-06-13,6,34.54
2013-06-13,7,34.54
2013-06-13,8,34.54
2013-06-13,9,34.54
2013-06-13,10,36.08
2013-06-13,11,36.08
2013-06-13,12,41.93
2013-06-13,13,41.93
2013-06-13,14,41.97
2013-06-13,15,41.97
2013-06-13,16,50.07
2013-06-13,17,50.07
2013-06-13,18,56.48
2013-06-13,19,56.48
2013-06-13,20,57.99
2013-06-13,21,57.99
2013-06-13,22,53.12
2013-06-13,23,53.12
2013-06-13,24,51.95
2013-06-13,25,51.95
2013-06-13,26,49.95
2013-06-13,27,49.95
2013-06-13,28,44.94
2013-06-13,29,44.94
2013-06-13,30,43.95
2013-06-13,31,43.95
2013-06-13,32,55.92
2013-06-13,33,55.92
2013-06-13,34,51.93
2013-06-13,35,51.93
2013-06-13,36,42.91
2013-06-13,37,42.91
2013-06-13,38,50.06
2013-06-13,39,50.06
2013-06-13,40,46.64
2013-06-13,41,46.64
2013-06-13,42,45.98
2013-06-13,43,45.98
2013-06-13,44,46.01
2013-06-13,45,46.01
2013-06-13,46,45
2013-06-13,47,45
2013-06-14,0,36.99
2013-06-14,1,36.99
2013-06-14,2,35.98
2013-06-14,3,35.98
2013-06-14,4,35.6
2013-06-14,5,35.6
2013-06-14,6,35.59
2013-06-14,7,35.59
2013-06-14,8,35.9
2013-06-14,9,35.9
2013-06-14,10,36.87
2013-06-14,11,36.87
2013-06-14,12,43.48
2013-06-14,13,43.48
2013-06-14,14,43.06
2013-06-14,15,43.06
2013-06-14,16,60.93
2013-06-14,17,60.93
2013-06-14,18,62.93
2013-06-14,19,62.93
2013-06-14,20,65.17
2013-06-14,21,65.17
2013-06-14,22,63.83
2013-06-14,23,63.83
2013-06-14,24,59.31
2013-06-14,25,59.31
2013-06-14,26,54.95
2013-06-14,27,54.95
2013-06-14,28,49.08
2013-06-14,29,49.08
2013-06-14,30,46.02
2013-06-14,31,46.02
2013-06-14,32,55.97
2013-06-14,33,55.97
2013-06-14,34,53.91
2013-06-14,35,53.91
2013-06-14,36,43.09
2013-06-14,37,43.09
2013-06-14,38,51.98
2013-06-14,39,51.98
2013-06-14,40,48.33
2013-06-14,41,48.33
2013-06-14,42,45.99
2013-06-14,43,45.99
2013-06-14,44,42.95
2013-06-14,45,42.95
2013-06-14,46,49.92
2013-06-14,47,49.92
2013-06-15,0,39.95
2013-06-15,1,39.95
2013-06-15,2,37.52
2013-06-15,3,37.52
2013-06-15,4,36.01
2013-06-15,5,36.01
2013-06-15,6,35.04
2013-06-15,7,35.04
2013-06-15,8,34.7
2013-06-15,9,34.7
2013-06-15,10,34.53
2013-06-15,11,34.53
2013-06-15,12,35.25
2013-06-15,13,35.25
2013-06-15,14,37.64
2013-06-15,15,37.64
2013-06-15,16,47.56
2013-06-15,17,47.56
2013-06-15,18,58.09
2013-06-15,19,58.09
2013-06-15,20,67.04
2013-06-15,21,67.04
2013-06-15,22,65.02
2013-06-15,23,65.02
2013-06-15,24,53.56
2013-06-15,25,53.56
2013-06-15,26,49.94
2013-06-15,27,49.94
2013-06-15,28,44.03
2013-06-15,29,44.03
2013-06-15,30,40.57
2013-06-15,31,40.57
2013-06-15,32,42.59
2013-06-15,33,42.59
2013-06-15,34,59.99
2013-06-15,35,59.99
2013-06-15,36,59.91
2013-06-15,37,59.91
2013-06-15,38,59.9
2013-06-15,39,59.9
2013-06-15,40,46.09
2013-06-15,41,46.09
2013-06-15,42,48.03
2013-06-15,43,48.03
2013-06-15,44,46.48
2013-06-15,45,46.48
2013-06-15,46,47.99
2013-06-15,47,47.99
2013-06-16,0,39.95
2013-06-16,1,39.95
2013-06-16,2,44.91
2013-06-16,3,44.91
2013-06-16,4,36.04
2013-06-16,5,36.04
2013-06-16,6,35.04
2013-06-16,7,35.04
2013-06-16,8,34.99
2013-06-16,9,34.99
2013-06-16,10,34.06
2013-06-16,11,34.06
2013-06-16,12,34.58
2013-06-16,13,34.58
2013-06-16,14,35.04
2013-06-16,15,35.04
2013-06-16,16,37.76
2013-06-16,17,37.76
2013-06-16,18,44.91
2013-06-16,19,44.91
2013-06-16,20,52.01
2013-06-16,21,52.01
2013-06-16,22,65.07
2013-06-16,23,65.07
2013-06-16,24,60
2013-06-16,25,60
2013-06-16,26,54.94
2013-06-16,27,54.94
2013-06-16,28,47.05
2013-06-16,29,47.05
2013-06-16,30,44.39
2013-06-16,31,44.39
2013-06-16,32,50.05
2013-06-16,33,50.05
2013-06-16,34,65.07
2013-06-16,35,65.07
2013-06-16,36,65.04
2013-06-16,37,65.04
2013-06-16,38,60.04
2013-06-16,39,60.04
2013-06-16,40,51.1
2013-06-16,41,51.1
2013-06-16,42,49.09
2013-06-16,43,49.09
2013-06-16,44,54.72
2013-06-16,45,54.72
2013-06-16,46,55.09
2013-06-16,47,55.09
2013-06-17,0,44.94
2013-06-17,1,44.94
2013-06-17,2,36.05
2013-06-17,3,36.05
2013-06-17,4,35.57
2013-06-17,5,35.57
2013-06-17,6,35.06
2013-06-17,7,35.06
2013-06-17,8,35.03
2013-06-17,9,35.03
2013-06-17,10,35.09
2013-06-17,11,35.09
2013-06-17,12,43.91
2013-06-17,13,43.91
2013-06-17,14,40.94
2013-06-17,15,40.94
2013-06-17,16,45.97
2013-06-17,17,45.97
2013-06-17,18,53.95
2013-06-17,19,53.95
2013-06-17,20,60
2013-06-17,21,60
2013-06-17,22,67.07
2013-06-17,23,67.07
2013-06-17,24,65.07
2013-06-17,25,65.07
2013-06-17,26,55.02
2013-06-17,27,55.02
2013-06-17,28,47.44
2013-06-17,29,47.44
2013-06-17,30,46.32
2013-06-17,31,46.32
2013-06-17,32,55.01
2013-06-17,33,55.01
2013-06-17,34,60
2013-06-17,35,60
2013-06-17,36,50.03
2013-06-17,37,50.03
2013-06-17,38,60.01
2013-06-17,39,60.01
2013-06-17,40,47.95
2013-06-17,41,47.95
2013-06-17,42,47.92
2013-06-17,43,47.92
2013-06-17,44,45.23
2013-06-17,45,45.23
2013-06-17,46,45.95
2013-06-17,47,45.95
2013-06-18,0,47.08
2013-06-18,1,47.08
2013-06-18,2,38.08
2013-06-18,3,38.08
2013-06-18,4,36.59
2013-06-18,5,36.59
2013-06-18,6,36
2013-06-18,7,36
2013-06-18,8,35.59
2013-06-18,9,35.59
2013-06-18,10,38.04
2013-06-18,11,38.04
2013-06-18,12,45.91
2013-06-18,13,45.91
2013-06-18,14,41.08
2013-06-18,15,41.08
2013-06-18,16,55.56
2013-06-18,17,55.56
2013-06-18,18,55.59
2013-06-18,19,55.59
2013-06-18,20,65.55
2013-06-18,21,65.55
2013-06-18,22,64.46
2013-06-18,23,64.46
2013-06-18,24,62.28
2013-06-18,25,62.28
2013-06-18,26,56.75
2013-06-18,27,56.75
2013-06-18,28,49.97
2013-06-18,29,49.97
2013-06-18,30,47.99
2013-06-18,31,47.99
2013-06-18,32,61.15
2013-06-18,33,61.15
2013-06-18,34,56.8
2013-06-18,35,56.8
2013-06-18,36,44.99
2013-06-18,37,44.99
2013-06-18,38,57.94
2013-06-18,39,57.94
2013-06-18,40,49.05
2013-06-18,41,49.05
2013-06-18,42,45.99
2013-06-18,43,45.99
2013-06-18,44,49.03
2013-06-18,45,49.03
2013-06-18,46,48.09
2013-06-18,47,48.09
2013-06-19,0,47.55
2013-06-19,1,47.55
2013-06-19,2,43.92
2013-06-19,3,43.92
2013-06-19,4,36.92
2013-06-19,5,36.92
2013-06-19,6,35.99
2013-06-19,7,35.99
2013-06-19,8,35.49
2013-06-19,9,35.49
2013-06-19,10,36.59
2013-06-19,11,36.59
2013-06-19,12,44.04
2013-06-19,13,44.04
2013-06-19,14,42.71
2013-06-19,15,42.71
2013-06-19,16,49.36
2013-06-19,17,49.36
2013-06-19,18,56.04
2013-06-19,19,56.04
2013-06-19,20,65.48
2013-06-19,21,65.48
2013-06-19,22,63.62
2013-06-19,23,63.62
2013-06-19,24,61.5
2013-06-19,25,61.5
2013-06-19,26,55
2013-06-19,27,55
2013-06-19,28,47.06
2013-06-19,29,47.06
2013-06-19,30,47.16
2013-06-19,31,47.16
2013-06-19,32,57.07
2013-06-19,33,57.07
2013-06-19,34,52.65
2013-06-19,35,52.65
2013-06-19,36,44.54
2013-06-19,37,44.54
2013-06-19,38,53.76
2013-06-19,39,53.76
2013-06-19,40,47.53
2013-06-19,41,47.53
2013-06-19,42,45.09
2013-06-19,43,45.09
2013-06-19,44,48.04
2013-06-19,45,48.04
2013-06-19,46,47
2013-06-19,47,47
2013-06-20,0,41.97
2013-06-20,1,41.97
2013-06-20,2,35.96
2013-06-20,3,35.96
2013-06-20,4,35.3
2013-06-20,5,35.3
2013-06-20,6,35.03
2013-06-20,7,35.03
2013-06-20,8,34.93
2013-06-20,9,34.93
2013-06-20,10,35.32
2013-06-20,11,35.32
2013-06-20,12,44.03
2013-06-20,13,44.03
2013-06-20,14,38.98
2013-06-20,15,38.98
2013-06-20,16,49.91
2013-06-20,17,49.91
2013-06-20,18,50.67
2013-06-20,19,50.67
2013-06-20,20,59.95
2013-06-20,21,59.95
2013-06-20,22,64.23
2013-06-20,23,64.23
2013-06-20,24,65.08
2013-06-20,25,65.08
2013-06-20,26,60.05
2013-06-20,27,60.05
2013-06-20,28,55.91
2013-06-20,29,55.91
2013-06-20,30,53.81
2013-06-20,31,53.81
2013-06-20,32,56.9
2013-06-20,33,56.9
2013-06-20,34,51.39
2013-06-20,35,51.39
2013-06-20,36,40.52
2013-06-20,37,40.52
2013-06-20,38,51.95
2013-06-20,39,51.95
2013-06-20,40,48
2013-06-20,41,48
2013-06-20,42,47.44
2013-06-20,43,47.44
2013-06-20,44,47.51
2013-06-20,45,47.51
2013-06-20,46,49.94
2013-06-20,47,49.94
2013-06-21,0,42.01
2013-06-21,1,42.01
2013-06-21,2,38.98
2013-06-21,3,38.98
2013-06-21,4,37.01
2013-06-21,5,37.01
2013-06-21,6,35.54
2013-06-21,7,35.54
2013-06-21,8,35.51
2013-06-21,9,35.51
2013-06-21,10,36.92
2013-06-21,11,36.92
2013-06-21,12,43.95
2013-06-21,13,43.95
2013-06-21,14,42.59
2013-06-21,15,42.59
2013-06-21,16,52.06
2013-06-21,17,52.06
2013-06-21,18,55.91
2013-06-21,19,55.91
2013-06-21,20,62.02
2013-06-21,21,62.02
2013-06-21,22,63.73
2013-06-21,23,63.73
2013-06-21,24,61.59
2013-06-21,25,61.59
2013-06-21,26,54.95
2013-06-21,27,54.95
2013-06-21,28,46.06
2013-06-21,29,46.06
2013-06-21,30,43.8
2013-06-21,31,43.8
2013-06-21,32,44.99
2013-06-21,33,44.99
2013-06-21,34,45.94
2013-06-21,35,45.94
2013-06-21,36,40.08
2013-06-21,37,40.08
2013-06-21,38,49.96
2013-06-21,39,49.96
2013-06-21,40,42.86
2013-06-21,41,42.86
2013-06-21,42,43.93
2013-06-21,43,43.93
2013-06-21,44,48.07
2013-06-21,45,48.07
2013-06-21,46,45.09
2013-06-21,47,45.09
2013-06-22,0,37.05
2013-06-22,1,37.05
2013-06-22,2,35.44
2013-06-22,3,35.44
2013-06-22,4,35
2013-06-22,5,35
2013-06-22,6,33.42
2013-06-22,7,33.42
2013-06-22,8,32.24
2013-06-22,9,32.24
2013-06-22,10,29.98
2013-06-22,11,29.98
2013-06-22,12,34.02
2013-06-22,13,34.02
2013-06-22,14,32.53
2013-06-22,15,32.53
2013-06-22,16,35.53
2013-06-22,17,35.53
2013-06-22,18,46.92
2013-06-22,19,46.92
2013-06-22,20,69.96
2013-06-22,21,69.96
2013-06-22,22,68.48
2013-06-22,23,68.48
2013-06-22,24,59.64
2013-06-22,25,59.64
2013-06-22,26,41.09
2013-06-22,27,41.09
2013-06-22,28,40.04
2013-06-22,29,40.04
2013-06-22,30,40.25
2013-06-22,31,40.25
2013-06-22,32,41.06
2013-06-22,33,41.06
2013-06-22,34,50.61
2013-06-22,35,50.61
2013-06-22,36,44.89
2013-06-22,37,44.89
2013-06-22,38,42.03
2013-06-22,39,42.03
2013-06-22,40,40.53
2013-06-22,41,40.53
2013-06-22,42,40
2013-06-22,43,40
2013-06-22,44,48.03
2013-06-22,45,48.03
2013-06-22,46,43.02
2013-06-22,47,43.02
2013-06-23,0,35.09
2013-06-23,1,35.09
2013-06-23,2,34.02
2013-06-23,3,34.02
2013-06-23,4,29.99
2013-06-23,5,29.99
2013-06-23,6,27.95
2013-06-23,7,27.95
2013-06-23,8,24.95
2013-06-23,9,24.95
2013-06-23,10,15.1
2013-06-23,11,15.1
2013-06-23,12,24.97
2013-06-23,13,24.97
2013-06-23,14,29.9
2013-06-23,15,29.9
2013-06-23,16,34.53
2013-06-23,17,34.53
2013-06-23,18,35.87
2013-06-23,19,35.87
2013-06-23,20,41.55
2013-06-23,21,41.55
2013-06-23,22,48.03
2013-06-23,23,48.03
2013-06-23,24,48.05
2013-06-23,25,48.05
2013-06-23,26,43.93
2013-06-23,27,43.93
2013-06-23,28,35.07
2013-06-23,29,35.07
2013-06-23,30,35.03
2013-06-23,31,35.03
2013-06-23,32,35.54
2013-06-23,33,35.54
2013-06-23,34,40.95
2013-06-23,35,40.95
2013-06-23,36,39.99
2013-06-23,37,39.99
2013-06-23,38,35.08
2013-06-23,39,35.08
2013-06-23,40,32.37
2013-06-23,41,32.37
2013-06-23,42,34.93
2013-06-23,43,34.93
2013-06-23,44,32.84
2013-06-23,45,32.84
2013-06-23,46,33.81
2013-06-23,47,33.81
2013-06-24,0,31.95
2013-06-24,1,31.95
2013-06-24,2,32.36
2013-06-24,3,32.36
2013-06-24,4,28.97
2013-06-24,5,28.97
2013-06-24,6,27.74
2013-06-24,7,27.74
2013-06-24,8,27.7
2013-06-24,9,27.7
2013-06-24,10,31
2013-06-24,11,31
2013-06-24,12,35.4
2013-06-24,13,35.4
2013-06-24,14,34.95
2013-06-24,15,34.95
2013-06-24,16,37.93
2013-06-24,17,37.93
2013-06-24,18,39.24
2013-06-24,19,39.24
2013-06-24,20,50.71
2013-06-24,21,50.71
2013-06-24,22,47.43
2013-06-24,23,47.43
2013-06-24,24,43.41
2013-06-24,25,43.41
2013-06-24,26,44.24
2013-06-24,27,44.24
2013-06-24,28,40.82
2013-06-24,29,40.82
2013-06-24,30,38.79
2013-06-24,31,38.79
2013-06-24,32,46.06
2013-06-24,33,46.06
2013-06-24,34,50.1
2013-06-24,35,50.1
2013-06-24,36,38.59
2013-06-24,37,38.59
2013-06-24,38,47.41
2013-06-24,39,47.41
2013-06-24,40,43.97
2013-06-24,41,43.97
2013-06-24,42,34.99
2013-06-24,43,34.99
2013-06-24,44,34.96
2013-06-24,45,34.96
2013-06-24,46,41
2013-06-24,47,41
2013-06-25,0,35.08
2013-06-25,1,35.08
2013-06-25,2,34.09
2013-06-25,3,34.09
2013-06-25,4,32.9
2013-06-25,5,32.9
2013-06-25,6,32.15
